0.000000000000000000e+00,4.997916927067833082e-02,9.983341664682815475e-02,1.494381324735992445e-01,1.986693307950612164e-01,2.474039592545229371e-01,2.955202066613396017e-01,3.428978074554513977e-01,3.894183423086505225e-01,4.349655341112302342e-01,4.794255386042030054e-01,5.226872289306592201e-01,5.646424733950354824e-01,6.051864057360395455e-01,6.442176872376911279e-01,6.816387600233341226e-01,7.173560908995227914e-01,7.512804051402927064e-01,7.833269096274834142e-01,8.134155047893737445e-01,8.414709848078965049e-01
0.000000000000000000e+00,5.048146827257656011e-02,1.008367591647121309e-01,1.509400106737049385e-01,2.006659907640514218e-01,2.498904103823155753e-01,2.984902341150338922e-01,3.463439877131735400e-01,3.933320617144921427e-01,4.393370104049024727e-01,4.842438453715924296e-01,5.279403229141731435e-01,5.703172245954734043e-01,6.112686302307538400e-01,6.506921826330062109e-01,6.884893434526137002e-01,7.245656394719085514e-01,7.588308987390139926e-01,7.911994759507645636e-01,8.215904665213598079e-01,8.499279088016952199e-01
0.000000000000000000e+00,5.098881546337008519e-02,1.018501854425435116e-01,1.524569830006617943e-01,2.026827174993402758e-01,2.524018507593892013e-01,3.014901108408824526e-01,3.498248026582880255e-01,3.972851146542831224e-01,4.437524207657306263e-01,4.891105769270570613e-01,5.332462113699302231e-01,5.760490079936370078e-01,6.174119820978835049e-01,6.572317477888299786e-01,6.954087763899816643e-01,7.318476452120483700e-01,7.664572760599706047e-01,7.991511628809759848e-01,8.298475879846590741e-01,8.584698262946498515e-01
0.000000000000000000e+00,5.150126157820077155e-02,1.028737968237945916e-01,1.539892011529666316e-01,2.047197126752818841e-01,2.549385315318743461e-01,3.045201368290577082e-01,3.533406003751899394e-01,4.012778964366116030e-01,4.482122067384303188e-01,4.940262199478078764e-01,5.386054248911976705e-01,5.818383967726423744e-01,6.236170756777346114e-01,6.638370366671275669e-01,7.023977507844979540e-01,7.392028363265844559e-01,7.741602997472497583e-01,8.071827655934371570e-01,8.381876948982988074e-01,8.670975914856279276e-01
0.000000000000000000e+00,5.201885786210713042e-02,1.039076956704564625e-01,1.555368183537114979e-01,2.067771799930913368e-01,2.575007063699620846e-01,3.075806150846834286e-01,3.568917324465808449e-01,4.053108063429829988e-01,4.527168143053151850e-01,4.989912660022432500e-01,5.440184994037934318e-01,5.876859698761918160e-01,6.298845314848361410e-01,6.705087098022911585e-01,7.094569655394259433e-01,7.466319483407575230e-01,7.819407401096390986e-01,8.152950872551119055e-01,8.466116212799204011e-01,8.758120671583381478e-01
0.000000000000000000e+00,5.254165607514890007e-02,1.049519853732754499e-01,1.570999893659062174e-01,2.088553252012150252e-01,2.600886314932715493e-01,3.106718516581357115e-01,3.604785539886272150e-01,4.093842476677488906e-01,4.572666939308959178e-01,5.040062115991064129e-01,5.494859762196799835e-01,5.935923120664690078e-01,6.362149762699916833e-01,6.772474343671941455e-01,7.165871265821240899e-01,7.541357241719601756e-01,7.897993751976590815e-01,8.234889391049272644e-01,8.551202095291819960e-01,8.846141247676101438e-01
0.000000000000000000e+00,5.306970849758303743e-02,1.060067703620920232e-01,1.586788705079545947e-01,2.109543561159054614e-01,2.627025656964714906e-01,3.137941556756478345e-01,3.641014236864721920e-01,4.134986277584362102e-01,4.618623006069265124e-01,5.090715582371359016e-01,5.550084020910950322e-01,5.995580139826145460e-01,6.426090430829550781e-01,6.840538842399085384e-01,7.237889469346382443e-01,7.617149142040283705e-01,7.977369908813670696e-01,8.317651405348960303e-01,8.637143105119990949e-01,8.935046445265396597e-01
0.000000000000000000e+00,5.360306793509184153e-02,1.070721561162840951e-01,1.602736196692866044e-01,2.130744826420034321e-01,2.653427703751606859e-01,3.169478393702235275e-01,3.677607038301047293e-01,4.176543580564827107e-01,4.665040938979044260e-01,5.141878124552169416e-01,5.605863292652276675e-01,6.055836721997918115e-01,6.490673713357361096e-01,6.909287400710938387e-01,7.310631467850053911e-01,7.693702763622816132e-01,8.057543809289462455e-01,8.401245191720583261e-01,8.723947836456317217e-01,9.024845154945115855e-01
0.000000000000000000e+00,5.414178772406352813e-02,1.081482491753148756e-01,1.618843963261473451e-01,2.152159167939282358e-01,2.680095095520070858e-01,3.201332181128603294e-01,3.714567603505884996e-01,4.218518541383813325e-01,4.711925379870268160e-01,5.193554858830347065e-01,5.662203155394436305e-01,6.116698892888438044e-01,6.555906068665420250e-01,6.978726893520620367e-01,7.384104535592724838e-01,7.771025761893151085e-01,8.138523470860825615e-01,8.485679109612438431e-01,8.811624969846270083e-01,9.115546356661058391e-01
0.000000000000000000e+00,5.468592173692592845e-02,1.092351571493870299e-01,1.635113615575448098e-01,2.173788727168796120e-01,2.707030499031506943e-01,3.233506104440870277e-01,3.751899628566556788e-01,4.260915357572381268e-01,4.759281017226096311e-01,5.245750952922385579e-01,5.719109243170653611e-01,6.178172738765512761e-01,6.621794020043618723e-01,7.048864264835279503e-01,7.458316019942394792e-01,7.849125869215551887e-01,8.220316991561400499e-01,8.570961602486677489e-01,8.900183273076252011e-01,9.207159120608982006e-01
0.000000000000000000e+00,5.523552438753377009e-02,1.103329887302037238e-01,1.651546780613579457e-01,2.195635667082523612e-01,2.734236607848712364e-01,3.266003381058178445e-01,3.789606846716678801e-01,4.303738268847481230e-01,4.807112586649727737e-01,5.298471626481189301e-01,5.776587246637129303e-01,6.240264407064958219e-01,6.688344156342002078e-01,7.119706528450495675e-01,7.533273342109343407e-01,7.928010895665833502e-01,8.302932550811418233e-01,8.657101198663658126e-01,8.989631602050386361e-01,9.299692608141624239e-01
0.000000000000000000e+00,5.579065063661012291e-02,1.114418537018378869e-01,1.668145101706065558e-01,2.217702172392661542e-01,2.761716142605240565e-01,3.298827260735270328e-01,3.827693028709488465e-01,4.346991557535926365e-01,4.855424871337964410e-01,5.351722151618047985e-01,5.834642913642106299e-01,6.302980107005348165e-01,6.755563132629658352e-01,7.191260768651664970e-01,7.608983997888250084e-01,8.007688729812380002e-01,8.386378410235649783e-01,8.744106512174778523e-01,9.079978901676108993e-01,9.393156072684849534e-01
0.000000000000000000e+00,5.635135599724250266e-02,1.125618629517107783e-01,1.684910238698848206e-01,2.239990449768130276e-01,2.789471851277467440e-01,3.331981025887468806e-01,3.866161983194924545e-01,4.390679549002630688e-01,4.904222702559536406e-01,5.405507853429853959e-01,5.893282049800666611e-01,6.366326110208939681e-01,6.823457670860232360e-01,7.263534140922437432e-01,7.685455558407788823e-01,8.088167339505004660e-01,8.470662914489578421e-01,8.831986243623897170e-01,9.171234206758674956e-01,9.487558860663000138e-01
0.000000000000000000e+00,5.691769654043422194e-02,1.136931284816806859e-01,1.701843868119596870e-01,2.262502728055240664e-01,2.817506509459389297e-01,3.365467991918915103e-01,3.905017557100491365e-01,4.434806612083146415e-01,4.953510960138229335e-01,5.459834110531605056e-01,5.952510519075291384e-01,6.430308751328840389e-01,6.892034560544125776e-01,7.336533872660265798e-01,7.762695670887733712e-01,8.169454772671739251e-01,8.555794492093864445e-01,8.920749181057390231e-01,9.263406642904636890e-01,9.582910412433541802e-01
0.000000000000000000e+00,5.748972890071156472e-02,1.148357634192433835e-01,1.718947683345365962e-01,2.285241258500582129e-01,2.845822920640188047e-01,3.399291507554120240e-01,3.944263636015961638e-01,4.479377159520555596e-01,5.003294572940877316e-01,5.514706355594288789e-01,6.012334244362266267e-01,6.494934428682483940e-01,6.961300659427455129e-01,7.410267263899161794e-01,7.840712059403704970e-01,8.251559158123645821e-01,8.641781656277213175e-01,9.010404200842974110e-01,9.356505427434421707e-01,9.679220263231114174e-01
0.000000000000000000e+00,5.806751028178723517e-02,1.159898820288447624e-01,1.736223394771930217e-01,2.308208314976147035e-01,2.874423916484576402e-01,3.433454955172832168e-01,3.983904144581930096e-01,4.524395648406742687e-01,5.053578519370243161e-01,5.570130075888134469e-01,6.072759208083972071e-01,6.560209604891457102e-01,7.031262894177829903e-01,7.484741688039687757e-01,7.919512525659562208e-01,8.334488706367684241e-01,8.728633005827696190e-01,9.100960268557334309e-01,9.450539870304061063e-01,9.776498044121050279e-01
0.000000000000000000e+00,5.865109846228084428e-02,1.171555997233075935e-01,1.753672729984829814e-01,2.331406194206723514e-01,2.903312357115975795e-01,3.467961751148284089e-01,4.023943046882288432e-01,4.569866580628114128e-01,5.104367827862877904e-01,5.626110813831359803e-01,6.133791452787136222e-01,6.626140807527781673e-01,7.101928261077028459e-01,7.559964592586325693e-01,7.999104949767603667e-01,8.418251710427792078e-01,8.816357225952650145e-01,9.192426439882711575e-01,9.545519375036209953e-01,9.874753482962509432e-01
0.000000000000000000e+00,5.924055180149675331e-02,1.183330330753727400e-01,1.771297433932126353e-01,2.354837215999565359e-01,2.932491131402520379e-01,3.502815346188827839e-01,4.064384346840630990e-01,4.615794503315782116e-01,5.155667577391951362e-01,5.682654167544409773e-01,6.195437081747088293e-01,6.692734629766659005e-01,7.173303826720627274e-01,7.635943499892211550e-01,8.079497291036563666e-01,8.502856546674174565e-01,8.904963089147185373e-01,9.284811861512455300e-01,9.641453439660486735e-01,9.973996405381252428e-01
0.000000000000000000e+00,5.983592924526011381e-02,1.195222998293566236e-01,1.789099269098902434e-01,2.378503723476378118e-01,2.961963157245957046e-01,3.538019225683013969e-01,4.105232088620656694e-01,4.662184009300290310e-01,5.207482897975168612e-01,5.739765791409775497e-01,6.257702259578097337e-01,6.759997731045812586e-01,7.245396728724672331e-01,7.712686007911395691e-01,8.160697588767563682e-01,8.588311675660962319e-01,8.994459456071464132e-01,9.378125772065721844e-01,9.738351657663302241e-01,1.007423673575222667e+00
0.000000000000000000e+00,6.043729033181143712e-02,1.207235189129256953e-01,1.807080015683509289e-01,2.402408083307631670e-01,2.991731381873429241e-01,3.573576910048127386e-01,4.146490357030582774e-01,4.709039737570894779e-01,5.259818971187766312e-01,5.797451396637435250e-01,6.320593212849833220e-01,6.827936837731419795e-01,7.318214176439439278e-01,7.790199790958630688e-01,8.242713963058045934e-01,8.674625642972266792e-01,9.084855276436758498e-01,9.472377503011325528e-01,9.836223718947203487e-01,1.017548449819200007e+00
0.000000000000000000e+00,6.104469519776051928e-02,1.219368104489893245e-01,1.825241471775589652e-01,2.426552685949229515e-01,3.021798782132206207e-01,3.609491955082235748e-01,4.188163277931631900e-01,4.756366373739469022e-01,5.312681030680680427e-01,5.855716751835985390e-01,6.384116230710032980e-01,6.896558743790767165e-01,7.391763451670383400e-01,7.868492600476816312e-01,8.325554615613783849e-01,8.761807080076746690e-01,9.176159589900433344e-01,9.567576479600903294e-01,9.935079410799879662e-01,1.027774981756119255e+00
0.000000000000000000e+00,6.165820458410011667e-02,1.231622957677121905e-01,1.843585453535886987e-01,2.450939945881555615e-01,3.052168364787369859e-01,3.645767952319772243e-01,4.230255018650621590e-01,4.804168650509069161e-01,5.366074362703910916e-01,5.914567683589498914e-01,6.448277665513417745e-01,6.965870311471643594e-01,7.466051909406317133e-01,7.947572265812147263e-01,8.409227830569068196e-01,8.849864705190764180e-01,9.268381526969923234e-01,9.663732221811448531e-01,1.003492861887289589e+00,1.038104292047695942e+00
0.000000000000000000e+00,6.227787984228014273e-02,1.244000974186474234e-01,1.862113795377864367e-01,2.475572301850927359e-01,3.082843166822494818e-01,3.682408529390691632e-01,4.272769788396700852e-01,4.852451348147207577e-01,5.420004306635156643e-01,5.974010077040193822e-01,6.513083933456936814e-01,7.035878471988579186e-01,7.541086978554922826e-01,8.027446694997060206e-01,8.493741975315124426e-01,8.938807324150213063e-01,9.361530309915787607e-01,9.760854345297311774e-01,1.013578132817026800e+00,1.048537413633567228e+00
0.000000000000000000e+00,6.290378294034279505e-02,1.256503391829916216e-01,1.880828350151146355e-01,2.500452217113467435e-01,3.113826255743347149e-01,3.719417350383233956e-01,4.315711838682272927e-01,4.901219294963883311e-01,5.474476255513750500e-01,6.034049876476951235e-01,6.578541515221389968e-01,7.106590226215966366e-01,7.616876162685644047e-01,8.108123875541033421e-01,8.579105501336853346e-01,9.028643831291107702e-01,9.455615253693945288e-01,9.858952562351778193e-01,1.023764762404697048e+00,1.059075389834585934e+00
0.000000000000000000e+00,6.353597646911948726e-02,1.269131460859630744e-01,1.899730989326805508e-01,2.525582179681436501e-01,3.145120729884637312e-01,3.756798116210339211e-01,4.359085463748152423e-01,4.950477367794419159e-01,5.529495656579974661e-01,6.094693085929748788e-01,6.644656956619501287e-01,7.178012645388152091e-01,7.693427040780052018e-01,8.189611875229353410e-01,8.665326945057993946e-01,9.119383210339027102e-01,9.550645766877178255e-01,9.958036682878300683e-01,1.034053769321747973e+00,1.069719274457154201e+00
0.000000000000000000e+00,6.417452364848989788e-02,1.281886444093044142e-01,1.918823603184511561e-01,2.550964702572032228e-01,3.176729718719857876e-01,3.794554564979740197e-01,4.402895000992989027e-01,5.000230492487145462e-01,5.585068011819783740e-01,6.155945769770065912e-01,6.711436869250505532e-01,7.250152871806573307e-01,7.770747267989747131e-01,8.271918842929893989e-01,8.752414928694769447e-01,9.211034535307490723e-01,9.646631352595995690e-01,1.005811661537150181e+00,1.044446182477445140e+00,1.080470131898603414e+00
0.000000000000000000e+00,6.481948833370412832e-02,1.294769617039109311e-01,1.938108101001561612e-01,2.576602324058696047e-01,3.208656383174234850e-01,3.832690472367779599e-01,4.447144831407017218e-01,5.050483644395993288e-01,5.641198878515015780e-01,6.217814053317333167e-01,6.778887931161319269e-01,7.323018119553991179e-01,7.848844576401886597e-01,8.355053009408017761e-01,8.840378161118119804e-01,9.303606971405373738e-01,9.743581609488959350e-01,1.015920236790803344e+00,1.054943041121765068e+00,1.091329037253637502e+00
0.000000000000000000e+00,6.547093502176813684e-02,1.307782268025856620e-01,1.957586411243806834e-01,2.602497607924941780e-01,3.240903915940818170e-01,3.871209651996974643e-01,4.491839380010151928e-01,5.101241848878030893e-01,5.697893869799112165e-01,6.280304123451460052e-01,6.847016887514341121e-01,7.396615675215898467e-01,7.927726775812391491e-01,8.439022688149649953e-01,8.929225438724586184e-01,9.397109775953428334e-01,9.841506232662550202e-01,1.026130404914738392e+00,1.065545394949318991e+00,1.102297076421840938e+00
0.000000000000000000e+00,6.612892885789360686e-02,1.320925698329228903e-01,1.977260481758504052e-01,2.628653143720734997e-01,3.273475541799757971e-01,3.910115955817388134e-01,4.536983116294499574e-01,5.152510181796005062e-01,5.755158655218450825e-01,6.343422229231536758e-01,6.915830551261979986e-01,7.470952898609194426e-01,8.007401754506939806e-01,8.523836276192638950e-01,9.018965646315972862e-01,9.491552299310028751e-01,9.940415014660690662e-01,1.036443186934276506e+00,1.076254304204325551e+00,1.113375346216270323e+00
